,dbgap_stable_id,male,female,unkown,total,repository,not_avai
8973,./data/phs001523.v1.pht007510.v1.p1.phenotype_clinical.var_report.xml,NA,NA,0,4069,dbgap,NA
8974,./data/phs001066.v1.pht005283.v1.p1.ALL_Sample_Attributes.var_report.xml,1,NA,0,23,dbgap,NA
8975,./data/phs000280.v7.pht006450.v1.p1.MRR.var_report.xml,720,1009,1724,1731,dbgap,NA
8976,./data/phs001543.v2.pht009913.v1.p1.AFLMU_Subject_Phenotypes.var_report.xml,265,84,0,350,dbgap,NA
8977,./data/phs001872.v1.pht009363.v1.p1.CEPH_Utah_Subject.var_report.xml,292,311,62,603,dbgap,NA
8978,./data/phs001419.v1.pht007090.v1.p1.minimal_dataset.var_report.xml,487,497,1090,1090,dbgap,NA
8979,./data/phs000422.v1.pht003225.v1.p1.LungGO_SevereAsthma_Subject_Phenotypes.var_report.xml,67,124,5,191,dbgap,NA
8980,./data/phs001040.v5.pht005203.v2.p1.TOPMed_WGS_WGHS_Subject.var_report.xml,NA,118,117,118,dbgap,NA
8981,./data/phs000671.v1.pht003547.v1.p1.Hairy_Cell_Leukemia_Sample.var_report.xml,9,1,0,20,dbgap,NA
8982,./data/phs000851.v1.pht004682.v1.p1.Breast_Cancer_AA_Subject.var_report.xml,NA,5367,0,5367,dbgap,NA
8983,./data/phs001304.v1.pht008313.v1.p1.BPV_Sample.var_report.xml,60,81,0,1554,dbgap,NA
8984,./data/phs000734.v1.pht003772.v1.p1.Osteosarcoma_Risk_Sample_Attributes.var_report.xml,409,285,0,717,dbgap,NA
8985,./data/phs000169.v1.pht000731.v1.p1.HABC_Sample.var_report.xml,1367,1435,0,2991,dbgap,NA
8986,./data/phs000387.v1.pht002443.v1.p1.eMERGE_GeM_AAA_Sample.var_report.xml,716,194,0,943,dbgap,NA
8987,./data/phs001629.v1.pht008160.v1.p1.BRAF_V600E_Subject.var_report.xml,1,NA,0,1,dbgap,NA
8988,./data/phs001816.v1.pht009124.v1.p1.ASD_CRISPR_Subject.var_report.xml,NA,NA,0,11,dbgap,NA
8989,./data/phs000739.v1.pht003825.v1.p1.Ameloblastoma_Mutations_Subject.var_report.xml,5,2,0,7,dbgap,NA
8990,./data/phs001001.v1.pht005653.v1.p1.MGH_AF_Subject.var_report.xml,811,214,1018,1025,dbgap,NA
8991,./data/phs001899.v2.pht009570.v2.p1.CSI_Sample.var_report.xml,883,997,0,1880,dbgap,NA
8992,./data/phs000495.v1.pht002867.v1.p1.TGP_Sample_Attributes.var_report.xml,599,425,0,1038,dbgap,NA
8993,./data/phs000287.v7.pht001467.v1.p1.ICD9.var_report.xml,2105,2647,19443,19685,dbgap,NA
8994,./data/phs001123.v2.pht006061.v2.p1.CAAPA_Subject_Phenotypes.var_report.xml,3904,6281,0,10371,dbgap,NA
8995,./data/phs000497.v3.pht002711.v3.p2.Hirschsprung_Disease_Subject.var_report.xml,252,164,0,416,dbgap,NA
8996,./data/phs001318.v1.pht008032.v1.p1.physicalexam.var_report.xml,27,13,338,344,dbgap,NA
8997,./data/phs001055.v1.pht005915.v1.p1.DeNovo_Mutation_Rates_Sample_Attributes.var_report.xml,413,404,0,817,dbgap,NA
8998,./data/phs000007.v32.pht002571.v2.p13.t_ctsps_2005_m_0664s.var_report.xml,242,201,178,443,dbgap,NA
8999,./data/phs001845.v1.pht009409.v1.p1.SDS_Sample_Attributes.var_report.xml,5,3,0,579,dbgap,NA
9000,./data/phs002335.v1.pht010940.v1.p1.CLL_Subject.var_report.xml,6,6,0,12,dbgap,NA
9001,./data/phs001700.v1.pht008502.v1.p1.Moyamoya_Subject_Phenotypes.var_report.xml,39,85,3,124,dbgap,NA
9002,./data/phs000226.v2.pht002289.v1.p1.STAMPEED_CHS_Sample.var_report.xml,1565,2424,0,3989,dbgap,NA
9003,./data/phs002273.v1.pht010904.v1.p1.Urine_cfDNA_Subject.var_report.xml,NA,NA,0,60,dbgap,NA
9004,./data/phs002308.v1.pht010844.v1.p1.BM_MPN_Sample_Attributes.var_report.xml,NA,NA,0,88,dbgap,NA
9005,./data/phs001936.v1.pht009648.v1.p1.Gastric_Cancer_BDI_Subject_Phenotypes.var_report.xml,2,7,0,9,dbgap,NA
9006,./data/phs002299.v1.pht010774.v1.p1.PETAL_ORCHID_Sample.var_report.xml,NA,NA,0,479,dbgap,NA
9007,./data/phs000182.v2.pht000797.v1.p1.AMD_MMAP_Sample.var_report.xml,1375,2028,3422,3577,dbgap,NA
9008,./data/phs001238.v2.pht006035.v1.p1.GENOA_AfricanAmerican_JacksonCAC_FamilyHistory.var_report.xml,201,551,749,752,dbgap,NA
9009,./data/phs001065.v1.pht005422.v1.p1.modrankn.var_report.xml,293,308,1,5005,dbgap,NA
9010,./data/phs001392.v1.pht006889.v1.p1.p6901_15907_scidearly.var_report.xml,10,6,69,69,dbgap,NA
9011,./data/phs001910.v1.pht009535.v1.p1.PNETs_Subject.var_report.xml,22,24,0,46,dbgap,NA
9012,./data/phs000007.v32.pht001893.v8.p13.t_ctbonevbd_2005_m_0544s.var_report.xml,1748,1601,2257,3349,dbgap,NA
9013,./data/phs001813.v2.pht009037.v2.p1.PC_Integrative_Tissue_Analysis_GEO.var_report.xml,NA,NA,0,535,dbgap,NA
9014,./data/phs000852.v1.pht006696.v1.p1.GEDI_SUDs_Sample_Attributes.var_report.xml,419,365,0,784,dbgap,NA
9015,./data/phs000007.v32.pht000210.v8.p13.t_tonla_ex01_3b_1234s.var_report.xml,2112,2444,257,4556,dbgap,NA
9016,./data/phs002499.v1.pht011449.v1.p1.CTCLs_JAK_STAT_Sample_Attributes.var_report.xml,6,3,0,19,dbgap,NA
9017,./data/phs000910.v1.pht004726.v1.p1.T1DGC_CNV_Pedigree.var_report.xml,4063,3942,0,8005,dbgap,NA
9018,./data/phs001331.v2.pht006924.v2.p1.demographics.var_report.xml,543,362,905,905,dbgap,NA
9019,./data/phs001955.v1.pht009795.v1.p1.REDS_III_RBCOmics_Sample_Attributes.var_report.xml,6342,6346,0,12746,dbgap,NA
9020,./data/phs000494.v1.pht002798.v1.p1.eMERGE_Pediatric_CCHMC_Subject.var_report.xml,2543,2019,0,4562,dbgap,NA
9021,./data/phs001585.v1.pht008828.v1.p1.FALS_Pedigree.var_report.xml,257,181,0,438,dbgap,NA
9022,./data/phs002176.v2.pht010948.v1.p1.PD1_PDL1_SCLC_Subject_Phenotypes.var_report.xml,18,20,0,38,dbgap,NA
9023,./data/phs001071.v1.pht005344.v1.p1.CIDR_HD_Onset_Age_Subject.var_report.xml,26,22,0,49,dbgap,NA
9024,./data/phs000782.v1.pht003990.v1.p1.MedImmune_RHCCS_Subject.var_report.xml,15,1,0,16,dbgap,NA
9025,./data/phs001347.v2.pht006796.v2.p1.PRISM_Subject_Phenotypes.var_report.xml,147,120,78,267,dbgap,NA
9026,./data/phs001686.v1.pht008564.v1.p1.IL17_PD_Sample.var_report.xml,3,3,0,24,dbgap,NA
9027,./data/phs000909.v1.pht004876.v1.p1.NEPC_Sample_Attributes.var_report.xml,94,NA,0,300,dbgap,NA
9028,./data/phs001546.v2.pht009975.v1.p1.TOPMed_WGS_DECAF_Sample_Attributes.var_report.xml,5,1,0,6,dbgap,NA
9029,./data/phs000837.v1.pht004438.v1.p1.22q11DS_Subject.var_report.xml,3,3,0,6,dbgap,NA
9030,./data/phs001065.v1.pht005402.v1.p1.conmed.var_report.xml,290,308,3717,10492,dbgap,NA
9031,./data/phs000293.v1.pht003367.v1.p1.Familial_Intracranial_Aneurysm_Sample_Attributes.var_report.xml,755,1318,0,2073,dbgap,NA
9032,./data/phs001702.v1.pht008427.v1.p1.Lupus_eQTL_Subject_Phenotypes.var_report.xml,13,147,0,160,dbgap,NA
9033,./data/phs001930.v1.pht009669.v1.p1.Vit_E_NAFLD_Sample.var_report.xml,NA,NA,0,114,dbgap,NA
9034,./data/phs001739.v1.pht008793.v1.p1.sPTB_Subject.var_report.xml,NA,539,0,539,dbgap,NA
9035,./data/phs001180.v2.pht006991.v1.p1.GALAII_Subject_Phenotypes.var_report.xml,2194,2264,0,4458,dbgap,NA
9036,./data/phs000378.v1.pht002319.v1.p1.CIDR_Dementia_Repeated_Data.var_report.xml,438,813,3730,5293,dbgap,NA
9037,./data/phs001423.v3.pht006984.v3.p2.TIC_Genetics_Pedigree.var_report.xml,973,678,1047,1651,dbgap,NA
9038,./data/phs000007.v32.pht005160.v3.p13.t_ctthravc_2011_m_0685s.var_report.xml,1442,1537,0,2979,dbgap,NA
9039,./data/phs001078.v1.pht005725.v1.p1.GECCO_Sample.var_report.xml,8174,9550,0,18509,dbgap,NA
9040,./data/phs001889.v1.pht009737.v1.p1.ALS_TDP_Subject.var_report.xml,10,7,0,19,dbgap,NA
9041,./data/phs001252.v1.pht006369.v1.p1.bioimped.var_report.xml,1683,1050,2196,9552,dbgap,NA
9042,./data/phs001777.v1.pht008856.v1.p1.SCO_Syndrome_Subject.var_report.xml,11,NA,0,11,dbgap,NA
9043,./data/phs000864.v1.pht004493.v1.p1.Combat_Stress_Predictors_Sample.var_report.xml,3976,16,0,3992,dbgap,NA
9044,./data/phs001214.v1.pht005878.v1.p1.Simul_seq_Sample_Attributes.var_report.xml,2,NA,0,13,dbgap,NA
9045,./data/phs000979.v3.pht005193.v2.p2.HBCC_Postmortem_Psychiatric_Subject.var_report.xml,607,363,0,970,dbgap,NA
9046,./data/phs000286.v6.pht001960.v2.p2.locaspot.var_report.xml,673,967,1831,1833,dbgap,NA
9047,./data/phs001488.v1.pht007426.v1.p1.uhdr2.var_report.xml,260,293,2104,2126,dbgap,NA
9048,./data/phs000205.v6.pht003014.v2.p2.ISCA_Sample_Attributes.var_report.xml,21065,14622,48882,49013,dbgap,NA
9049,./data/phs001095.v1.pht005618.v1.p1.T2D_GENES_Ashkenazi_Subject.var_report.xml,421,437,0,858,dbgap,NA
9050,./data/phs001851.v1.pht009224.v1.p1.LEAP_Sample_Attributes.var_report.xml,NA,NA,0,556,dbgap,NA
9051,./data/phs000286.v6.pht008789.v1.p2.stxb.var_report.xml,893,1477,0,2668,dbgap,NA
9052,./data/phs001327.v2.pht011182.v1.p1.chemodrug_yn.var_report.xml,13724,11941,0,25665,dbgap,NA
9053,./data/phs000380.v1.pht002457.v1.p1.METABOCHIP_Sample.var_report.xml,199,783,0,982,dbgap,NA
9054,./data/phs000888.v1.pht005589.v1.p1.Geisinger_AAA_Labs.var_report.xml,7247,11680,0,550829,dbgap,NA
9055,./data/phs000989.v4.pht005022.v4.p1.Cortical_Neurogenesis_Subject_Phenotypes.var_report.xml,NA,NA,0,98,dbgap,NA
9056,./data/phs000521.v2.pht007036.v2.p1.aprtrs_episode_report.var_report.xml,40,32,14,1746,dbgap,NA
9057,./data/phs000200.v9.pht000999.v4.p3.f30_rel1.var_report.xml,NA,56782,56614,56783,dbgap,NA
9058,./data/phs000280.v7.pht004043.v2.p1.BPUB04.var_report.xml,2878,3381,217,6259,dbgap,NA
9059,./data/phs001357.v1.pht006697.v1.p1.TSC_Subject.var_report.xml,41,33,38,74,dbgap,NA
9060,./data/phs000339.v2.pht002136.v1.p1.Mitochondrial_OXPHOS_Diseases_Pedigree.var_report.xml,11,16,0,27,dbgap,NA
9061,./data/phs002471.v1.pht011410.v1.p1.AATD_iPSCs_Subject.var_report.xml,1,NA,0,1,dbgap,NA
9062,./data/phs001169.v2.pht006185.v2.p1.EAGLE_Lung_Adenocarcinoma_Subject_Phenotypes.var_report.xml,104,28,0,132,dbgap,NA
9063,./data/phs001180.v2.pht006990.v2.p1.GALAII_Sample.var_report.xml,2179,2248,0,4427,dbgap,NA
9064,./data/phs000605.v1.pht007642.v1.p1.treatmenttable.var_report.xml,NA,89,89,89,dbgap,NA
9065,./data/phs000848.v1.pht004410.v1.p1.Autosomal_Recessive_TPP2_Mutations_Sample.var_report.xml,1,2,0,3,dbgap,NA
9066,./data/phs001351.v1.pht009412.v1.p1.Inherited_Neuropathy_Sample_Attributes.var_report.xml,NA,NA,0,2,dbgap,NA
9067,./data/phs001380.v1.pht009228.v1.p1.TS_Sample.var_report.xml,2337,959,0,3437,dbgap,NA
9068,./data/phs000994.v1.pht005063.v1.p1.CTCL_Sezary_Syndrome_Sample.var_report.xml,12,7,0,84,dbgap,NA
9069,./data/phs000200.v9.pht001013.v3.p3.f45_rel1.var_report.xml,NA,55139,0,161534,dbgap,NA
9070,./data/phs001556.v1.pht007846.v1.p1.BRAINcode_Sample_Attributes.var_report.xml,67,33,0,211,dbgap,NA
9071,./data/phs001063.v1.pht005289.v1.p1.HER2_Positive_Breast_Cancer_Subject.var_report.xml,NA,12,0,12,dbgap,NA
9072,./data/phs000759.v1.pht003912.v1.p1.High_Risk_AML_Sample.var_report.xml,8,10,0,25,dbgap,NA
9073,./data/phs001707.v2.pht008605.v2.p1.CTL019_CLL_Subject.var_report.xml,NA,NA,0,35,dbgap,NA
9074,./data/phs000200.v9.pht002762.v1.p3.outc_cardio_rel2.var_report.xml,NA,8231,10159,10334,dbgap,NA
9075,./data/phs000017.v3.pht000369.v1.p1.AA_DiagnosisPage2.var_report_2008_11_26.xml,131,284,412,415,dbgap,NA
9076,./data/phs001717.v1.pht008580.v1.p1.Placental_Regulation_Subject_Phenotypes.var_report.xml,152,150,0,302,dbgap,NA
9077,./data/phs000171.v1.pht000776.v1.p1.MS_DATA_MSFC2.var_report_2009_12_11.xml,329,669,993,998,dbgap,NA
9078,./data/phs000358.v1.pht002241.v1.p1.PUWMa_Pedigree.var_report.xml,763,620,0,1383,dbgap,NA
9079,./data/phs001430.v2.pht008086.v2.p1.mutation_report.var_report.xml,11,9,20,20,dbgap,NA
9080,./data/phs001444.v2.pht006961.v1.p1.Genomic_Variation_DLBCL_Sample.var_report.xml,190,138,0,1916,dbgap,NA
9081,./data/phs001158.v2.pht005593.v2.p1.Human_Dorsal_Root_Ganglion_Sample.var_report.xml,11,10,0,27,dbgap,NA
9082,./data/phs001660.v1.pht008413.v1.p1.Paclitaxel_Cohort_LUPG_Subject_Phenotypes.var_report.xml,59,44,100,103,dbgap,NA
9083,./data/phs001154.v1.pht008376.v1.p1.CNV_Developmental_Disorders_Sample_Attributes.var_report.xml,7278,3340,0,10618,dbgap,NA
9084,./data/phs001217.v3.pht007765.v1.p1.TOPMed_WGS_GenSalt_Sample_Attributes.var_report.xml,981,882,0,1908,dbgap,NA
9085,./data/phs002066.v1.pht010418.v1.p1.Genomic_Instability_Sample_Attributes.var_report.xml,1,NA,0,173,dbgap,NA
9086,./data/phs000733.v1.pht003821.v1.p1.Familial_Prostate_Cancer_Subject_Phenotypes.var_report.xml,3990,NA,0,3990,dbgap,NA
9087,./data/phs002046.v1.pht010625.v1.p1.GTP_aam_Subject_Phenotypes.var_report.xml,1332,4028,0,5387,dbgap,NA
9088,./data/phs001616.v2.pht008546.v2.p2.eMERGEseq_Sample_Attributes.var_report.xml,NA,NA,NA,NA,dbgap,NA
9089,./data/phs002244.v1.pht010550.v1.p1.NSCLC_Pembrolizumab_Subject.var_report.xml,23,10,0,33,dbgap,NA
9090,./data/phs001662.v2.pht010055.v1.p1.LTRC_R040_subject_airwayfindings.var_report.xml,843,758,1127,1602,dbgap,NA
9091,./data/phs000086.v3.pht000628.v1.p1.EDIC_f0953.var_report.xml,71,67,156,156,dbgap,NA
9092,./data/phs002408.v1.pht011160.v1.p1.CTCF_11p15_Sample.var_report.xml,4,3,0,9,dbgap,NA
9093,./data/phs001045.v1.pht009261.v1.p1.MECC_Ashkenazi_Subject_Phenotypes.var_report.xml,169,154,0,323,dbgap,NA
9094,./data/phs000598.v2.pht003324.v2.p2.EsophagealAdenocarcinoma_Subject_Phenotypes.var_report.xml,42,9,0,150,dbgap,NA
9095,./data/phs000884.v1.pht004602.v1.p1.Gut_Microbiome_Controls_Sample_Attributes.var_report.xml,146,94,0,240,dbgap,NA
9096,./data/phs001935.v1.pht009767.v1.p1.GAPPS_Pedigree.var_report.xml,6,6,0,12,dbgap,NA
9097,./data/phs000473.v2.pht002601.v2.p2.Schizophrenia_Swedish_Sample_Attributes.var_report.xml,6600,5780,0,12380,dbgap,NA
9098,./data/phs001588.v1.pht007962.v1.p1.Low_LDL_EHRs_Subject_Phenotypes.var_report.xml,34212,45997,54,80286,dbgap,NA
9099,./data/phs001932.v1.pht009657.v1.p1.MGS_European_Sample_Attributes.var_report.xml,722,678,0,2605,dbgap,NA
9100,./data/phs001043.v1.pht005316.v1.p1.Adjuvant_Aromatase_Inhibitors_Breast_Cancer_Sample_Attributes.var_report.xml,NA,4658,0,4658,dbgap,NA
9101,./data/phs001931.v1.pht009678.v1.p1.CMI_ASCproject_Subject_Phenotypes.var_report.xml,10,26,0,36,dbgap,NA
9102,./data/phs000007.v32.pht003309.v5.p13.l_bamyl_2001_m_0740s.var_report.xml,1914,2417,0,4331,dbgap,NA
9103,./data/phs001063.v1.pht005291.v1.p1.HER2_Positive_Breast_Cancer_Subject_Phenotypes.var_report.xml,NA,12,0,12,dbgap,NA
9104,./data/phs001954.v1.pht009796.v1.p1.ICPC_LUAD_Taiwan_Subject.var_report.xml,36,53,0,89,dbgap,NA
9105,./data/phs000287.v7.pht001487.v1.p1.YR17PH.var_report.xml,2375,3156,5463,5531,dbgap,NA
9106,./data/phs000007.v32.pht000748.v7.p13.t_pat_ex08_1b_0230s.var_report.xml,1433,1752,3185,3185,dbgap,NA
9107,./data/phs001314.v1.pht007998.v1.p1.demographics.var_report.xml,NA,15,16,16,dbgap,NA
9108,./data/phs000443.v1.pht002533.v1.p1.Prostate_Cancer_PCAT1_Sample_Attributes.var_report.xml,72,NA,0,144,dbgap,NA
9109,./data/phs000644.v1.pht003422.v1.p1.Menstrual_Cycle_Effect_Breast_Sample.var_report.xml,NA,20,0,20,dbgap,NA
9110,./data/phs001855.v1.pht009250.v1.p1.STRRIDE_Sample_Attributes.var_report.xml,277,323,0,600,dbgap,NA
9111,./data/phs000007.v32.pht000040.v5.p13.vr_diab_ex28_0_0601s.var_report.xml,2294,2785,5079,5079,dbgap,NA
9112,./data/phs001932.v1.pht009654.v1.p1.MGS_European_Subject.var_report.xml,722,678,0,1400,dbgap,NA
9113,./data/phs000007.v32.pht000201.v2.p13.knee0_18s.var_report.xml,561,772,1187,1333,dbgap,NA
9114,./data/phs001627.v1.pht008190.v1.p1.AML_scDNA_Sample_Attributes.var_report.xml,1,NA,0,3,dbgap,NA
9115,./data/phs000331.v1.pht002092.v1.p1.PGRN_RIKEN_Subject.var_report.xml,424,405,0,831,dbgap,NA
9116,./data/phs000280.v7.pht006424.v1.p1.CDP.var_report.xml,1124,1409,490,2538,dbgap,NA
9117,./data/phs000272.v1.pht001912.v1.p1.Behcets_Disease_Turk_Gender.var_report_2010_09_20.xml,1413,1080,0,2493,dbgap,NA
9118,./data/phs000280.v7.pht006437.v1.p1.ECH.var_report.xml,2287,2983,5275,5275,dbgap,NA
9119,./data/phs000285.v3.pht001699.v2.p2.CARE_ICAM.var_report.xml,947,1065,953,3622,dbgap,NA
9120,./data/phs000209.v13.pht001208.v2.p3.MESA_AncilMesaSexHormone.var_report.xml,3018,2831,7,5849,dbgap,NA
9121,./data/phs000674.v1.pht003642.v1.p1.GERA_Sample_Attributes.var_report.xml,32008,46478,0,78486,dbgap,NA
9122,./data/phs000947.v1.pht004828.v1.p1.SLE_Autoantibodies_Subject_Phenotypes.var_report.xml,NA,NA,0,325,dbgap,NA
9123,./data/phs000517.v3.pht002915.v2.p1.Multiethnic_Cohort_Study_Subject_Phenotypes.var_report.xml,NA,2771,1566,2771,dbgap,NA
9124,./data/phs002068.v1.pht010874.v1.p1.SALSA_SGC_Sample_Attributes.var_report.xml,807,637,0,2757,dbgap,NA
9125,./data/phs000568.v1.pht003113.v1.p1.Solitary_Fibrous_Tumors_SIGMA_Sample_Attributes.var_report.xml,8,9,27,34,dbgap,NA
9126,./data/phs001795.v1.pht008950.v1.p1.CM1_Pedigree.var_report.xml,46,49,0,95,dbgap,NA
9127,./data/phs000801.v2.pht004613.v2.p1.NHL_Sample.var_report.xml,5068,5423,0,10791,dbgap,NA
9128,./data/phs000007.v32.pht002852.v5.p13.l_isopros_2005_m_0470s.var_report.xml,2061,2363,579,4424,dbgap,NA
9129,./data/phs000402.v1.pht002539.v1.p1.ESP_HeartGO_JHS_LDLandEOMI_Subject_Phenotypes.var_report_2012_02_29.xml,125,78,204,204,dbgap,NA
9130,./data/phs000327.v1.pht003010.v1.p1.ESP_HeartGO_SWISS_Pedigree.var_report.xml,107,85,0,192,dbgap,NA
9131,./data/phs000287.v7.pht001463.v1.p1.DNA_DRAW_YEAR.var_report.xml,2316,3087,0,5403,dbgap,NA
9132,./data/phs001300.v1.pht006721.v1.p1.NABEC_Sample.var_report.xml,276,156,0,2812,dbgap,NA
9133,./data/phs001791.v1.pht008852.v1.p1.Brain_Cell_Types_Subject.var_report.xml,2,NA,1,3,dbgap,NA
9134,./data/phs001528.v1.pht007503.v1.p1.SCCOHT_GEO.var_report.xml,NA,NA,0,2,dbgap,NA
9135,./data/phs000128.v3.pht000425.v2.p3.simphen026.var_report.xml,2943,3500,0,6443,dbgap,NA
9136,./data/phs000378.v1.pht002320.v1.p1.CIDR_Dementia_Sample_Attributes.var_report.xml,438,813,0,1278,dbgap,NA
9137,./data/phs001584.v2.pht009073.v2.p2.eMERGE_III_HRC_Sample_Attributes.var_report.xml,47973,56726,0,104703,dbgap,NA
9138,./data/phs001288.v1.pht006779.v1.p1.physical_exam.var_report.xml,61,39,122,122,dbgap,NA
9139,./data/phs000007.v32.pht000093.v8.p13.icam1_7s.var_report.xml,1520,1750,0,3270,dbgap,NA
9140,./data/phs000888.v1.pht005571.v1.p1.ACEiCough.var_report.xml,3300,3006,3732,6306,dbgap,NA
9141,./data/phs000007.v32.pht007776.v1.p13.vr_soechf_2016_a_1070s.var_report.xml,659,730,3004,3035,dbgap,NA
9142,./data/phs000128.v3.pht000363.v1.p3.offspring.var_report.xml,1258,1502,340,2760,dbgap,NA
9143,./data/phs001687.v1.pht008357.v1.p1.WABCS_Subject.var_report.xml,NA,294,0,294,dbgap,NA
9144,./data/phs000892.v2.pht004630.v2.p2.CPTAC_OvarianSubjectClinicalPhenotypes.var_report.xml,NA,13,26,26,dbgap,NA
9145,./data/phs000007.v32.pht007770.v3.p13.vr_dgai2010_ex01_3_1078s.var_report.xml,1647,1943,0,3590,dbgap,NA
9146,./data/phs000280.v7.pht006419.v1.p1.ANT.var_report.xml,2377,3195,5517,5578,dbgap,NA
9147,./data/phs000248.v1.pht001200.v1.p1.HCV_Subject.var_report.xml,2070,1379,3434,3473,dbgap,NA
9148,./data/phs002162.v1.pht010661.v1.p1.GMKF_Kidney_UT_Malformations_Sample.var_report.xml,NA,NA,0,147,dbgap,NA
9149,./data/phs001792.v1.pht008933.v1.p1.InterGEN_Sample_Attributes.var_report.xml,92,372,0,464,dbgap,NA
9150,./data/phs001438.v1.pht006821.v1.p1.Cortical_Neurogenesis_Open_Chromatin_Sample_Attributes.var_report.xml,1,2,0,37,dbgap,NA
9151,./data/phs000128.v3.pht000492.v2.p3.simphen093.var_report.xml,2943,3500,0,6443,dbgap,NA
9152,./data/phs000086.v3.pht000241.v1.p1.DCCT_f0271.var_report.xml,759,680,8844,8846,dbgap,NA
9153,./data/phs000589.v1.pht009172.v1.p1.angiogram_aortaandbranches.var_report.xml,7,104,298,298,dbgap,NA
9154,./data/phs000589.v1.pht009202.v1.p1.vdi.var_report.xml,9,127,559,559,dbgap,NA
9155,./data/phs000938.v1.pht004784.v1.p1.WES_HybCapture_vs_Amplicon_Sample.var_report.xml,NA,NA,0,4,dbgap,NA
9156,./data/phs000204.v1.pht001523.v1.p1.Freeman_Sheldon_Syndrome_Exome_Sample.var_report_2010_07_14.xml,NA,NA,0,3,dbgap,NA
9157,./data/phs000285.v3.pht001766.v2.p2.E1F09MAP.var_report.xml,52,35,0,128,dbgap,NA
9158,./data/phs000128.v3.pht000413.v2.p3.simphen014.var_report.xml,2943,3500,0,6443,dbgap,NA
9159,./data/phs001845.v1.pht009407.v1.p1.SDS_Sample.var_report.xml,5,3,0,579,dbgap,NA
9160,./data/phs000415.v1.pht002414.v1.p1.CIDR_Tourette_Syndrome_Subject_Phenotypes.var_report.xml,137,119,0,256,dbgap,NA
9161,./data/phs000007.v32.pht002145.v6.p13.l_psel_2005_m_0463s.var_report.xml,2071,2390,4461,4638,dbgap,NA
9162,./data/phs002330.v1.pht011570.v1.p1.GMKF_INCLUDE_Sample.var_report.xml,NA,NA,0,2297,dbgap,NA
9163,./data/phs001044.v1.pht005275.v1.p1.Breast_Cancer_Risk_Pathways_Sample_Attributes.var_report.xml,NA,35,0,35,dbgap,NA
9164,./data/phs001500.v2.pht007245.v2.p1.Melanocyte_QTL_Sample.var_report.xml,106,NA,0,106,dbgap,NA
9165,./data/phs000722.v2.pht003898.v2.p2.Colon_CIP_Sample.var_report.xml,266,410,0,1369,dbgap,NA
9166,./data/phs000942.v1.pht004835.v1.p1.Cancer_Genetics_Clinic_Sample.var_report.xml,26,232,1,258,dbgap,NA
9167,./data/phs002392.v1.pht011255.v1.p1.NPC_Subject_Phenotypes.var_report.xml,18,23,0,41,dbgap,NA
9168,./data/phs002204.v1.pht010907.v1.p1.cCREs_Subject.var_report.xml,2,2,0,4,dbgap,NA
9169,./data/phs001252.v1.pht006382.v1.p1.exacrate.var_report.xml,1691,1055,2848,13126,dbgap,NA
9170,./data/phs000303.v1.pht001897.v1.p1.KORA_Sample.var_report.xml,950,965,0,1956,dbgap,NA
9171,./data/phs000007.v32.pht004800.v4.p13.l_cortisol_ex01_3b_0381s.var_report.xml,2098,2412,0,4510,dbgap,NA
9172,./data/phs001534.v1.pht008521.v1.p1.Pathways_Sample_Attributes.var_report.xml,NA,4376,0,4480,dbgap,NA
9173,./data/phs000605.v1.pht007624.v1.p1.RLD_5702_Subject.var_report.xml,NA,103,0,111,dbgap,NA
9174,./data/phs001071.v1.pht005346.v1.p1.CIDR_HD_Onset_Age_Sample.var_report.xml,21,16,0,39,dbgap,NA
9175,./data/phs002366.v1.pht011345.v1.p1.LC_Asian_Subject_Phenotypes.var_report.xml,NA,1195,0,1195,dbgap,NA
9176,./data/phs000160.v1.pht000732.v1.p1.LOAD6k_Phenotypes.var_report_2009_02_20.xml,925,1473,1796,2398,dbgap,NA
9177,./data/phs001830.v1.pht009116.v1.p1.FGFR2_CCA_Subject.var_report.xml,1,NA,0,1,dbgap,NA
9178,./data/phs001421.v1.pht007026.v1.p1.Uveal_Melanoma_Pathogenesis_Sample.var_report.xml,20,17,0,64,dbgap,NA
9179,./data/phs002046.v1.pht010628.v1.p1.GTP_aam_Sample_Attributes.var_report.xml,1332,4028,0,5387,dbgap,NA
9180,./data/phs001886.v2.pht009416.v2.p1.Placenta_Term_Preterm_Subject.var_report.xml,NA,12,0,12,dbgap,NA
9181,./data/phs000809.v1.pht004349.v1.p1.Glycosylation_Congenital_Disorder_Sample_Attributes.var_report.xml,6,2,0,8,dbgap,NA
9182,./data/phs000264.v2.pht001418.v1.p1.HMP_Virome_Febrile_Subject.var_report.xml,114,69,0,183,dbgap,NA
9183,./data/phs002245.v1.pht010529.v1.p1.COVID19_Subject.var_report.xml,338,246,0,585,dbgap,NA
9184,./data/phs001152.v1.pht005536.v1.p1.Endometrial_Carcinosarcomas_Subject_Phenotypes.var_report.xml,NA,14,0,14,dbgap,NA
9185,./data/phs000574.v1.pht005862.v1.p1.concomitant_meds.var_report.xml,14,91,105,105,dbgap,NA
9186,./data/phs001818.v3.pht009021.v3.p1.sc_GI_Cancer_Sample.var_report.xml,8,8,0,51,dbgap,NA
