subject_male,filename,max_count,min,mean_count,max,n,male,other,sample_min,date,subject_n,sample_max,min_count,sample_n,sample_female,median_count,mean,sample_median,female,sample_nulls,nulls,sample_male,subject_female,subject_max,sd,subject_median,median,subject_min,subject_nulls
3,./data/phs001005.v2.pht005040.v2.p1.Neoantigens_Stage3_Melanoma_Subject_Phenotypes.var_report.xml,,,,,,,,,2019/11/01,4,,,,,,,,,,,,1,,,,,,0
,./data/phs001352.v1.pht007064.v1.p1.Travelers_Diarrhea_Subject.var_report.xml,,,,,,,,,2017/10/24,7,,,,,,,,,,,,,,,,,,0
6076,./data/phs001221.v1.pht007161.v1.p1.Prostate_Cancer_GWAS_Subject_Phenotypes.var_report.xml,6076,,6076,,6076,6076,,,2020/02/19,6076,,6076,,,6076,,,,,0,,,,,,,,0
,./data/phs000086.v3.pht000231.v1.p1.DCCT_ms5exprt.var_report.xml,761,,720.5,,1441,761,,,11/04/2014,,,680,,,720.5,,,680,,0,,,,57.28,,,,
,./data/phs001930.v1.pht009669.v1.p1.Vit_E_NAFLD_Sample.var_report.xml,,,,,,,,,2019/12/12,114,,,114,,,,,,0,,,,,,,,,0
,./data/phs001913.v1.pht009514.v1.p1.CCDG_eMERGE_Northwestern_Subject_Phenotypes.var_report.xml,,,,,277,79,,,2019/12/10,,,,,,,,,70,,0,,,,,,,,
,./data/phs000374.v1.pht002359.v1.p1.Colorectal_Adenocarcinomas_Sample_Attributes.var_report.xml,,,,,,,,,08/31/2011,,,,,,,,,,,,,,,,,,,
,./data/phs000287.v7.pht005981.v1.p1.CHS_VTE_data.var_report.xml,,,,,,,,,2020/01/23,,,,,,,,,,,,,,,,,,,
,./data/phs000200.v9.pht000986.v4.p3.cbc_rel1.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
5,./data/phs000660.v1.pht003511.v1.p1.Chinese_AHC_Subject_Phenotypes.var_report.xml,7,,6,,6,5,,,06/04/2014,6,,5,,,6,,,7,,0,,7,,1.414,,,,0
,./data/phs001281.v2.pht006133.v2.p1.pedi.var_report.xml,,0,,1,21,4,,,2019/02/21,,,,,,,0.4286,,7,,0,,,,0.5071,,0,,
1,./data/phs002066.v1.pht010416.v1.p1.Genomic_Instability_Subject.var_report.xml,1,,1,,2,1,,,2020/07/24,2,,1,,,1,,,,,0,,,,0,,,,0
17,./data/phs001176.v3.pht005797.v2.p1.GxE_Complex_Traits_Subject_Phenotypes.var_report.xml,17,,14.5,,29,17,,,2019/10/23,29,,12,,,14.5,,,12,,0,,12,,3.536,,,,0
,./data/phs001298.v1.pht008649.v1.p1.Psoriasis_European_Sample_Attributes.var_report.xml,,,,,,,,,2019/01/29,,,,915,927,,,,,0,,928,,,,,,,
,./data/phs001192.v1.pht005692.v1.p1.Thoracic_PDX_Sample_Attributes.var_report.xml,,,,,,,,,08/19/2016,,,,4,,,,,,0,,,,,,,,,
843,./data/phs001662.v2.pht010071.v1.p1.LTRC_R040_subject_sf12_surv.var_report.xml,,,,,,,,,2021/08/19,1602,,,,,,,,,,,,758,,,,,,0
,./data/phs001632.v1.pht008534.v1.p1.Multiple_Myeloma_AA_Sample_Attributes.var_report.xml,,,,,,,,,2018/11/05,,,,81,8,,,,,0,,7,,,,,,,
867,./data/phs001398.v1.pht007140.v1.p1.CCDG_BRAVE_Subject.var_report.xml,,,,,,,,,2018/08/06,996,,,,,,,,,,,,256,,,,,,0
,./data/phs001326.v1.pht007827.v1.p1.p6902_18076_12mthimmu.var_report.xml,,,,,,,,,2018/04/16,,,,,,,,,,,,,,,,,,,
9,./data/phs001469.v1.pht007167.v1.p1.DM_Anti_PD1_Subject.var_report.xml,,,,,,,,,2018/02/27,3,,,,,,,,,,,,5,,,,,,0
,./data/phs001578.v1.pht007877.v1.p1.Preterm_Infant_Microbiome_Sample_Attributes.var_report.xml,,,,,,,,,2018/11/30,,,,368,42,,,,,0,,40,,,,,,,
,./data/phs001715.v1.pht008847.v1.p1.study_visit_form.var_report.xml,,,,,,,,,2019/03/20,,,,,,,,,,,,,,,,,,,
,./data/phs001695.v1.pht008496.v1.p1.UCSF_CRH_Subject.var_report.xml,,,,,,,,,2018/10/24,10,,,,,,,,,,,,10,,,,,,0
,./data/phs000479.v1.pht002667.v1.p1.SCID_Exome_Sample_Attributes.var_report.xml,,,,,,,,,08/15/2012,,,,,,,,,,,,,,,,,,,
,./data/phs002344.v1.pht011120.v1.p1.PAX3_FOXO1_RMS_Subject.var_report.xml,,,,,,,,,2021/04/08,17,,,,,,,,,,,,,,,,,,0
15,./data/phs000280.v7.pht006478.v1.p1.RPN.var_report.xml,,,,,,,,,2020/06/18,60,,,,,,,,,,,,32,,,,,,0
,./data/phs001437.v1.pht006806.v1.p1.PPTC_Subject.var_report.xml,,,,,,,,,2019/09/11,,,,,,,,,,,,,,,,,,,
,./data/phs000674.v1.pht003639.v1.p1.Conditions.var_report.xml,,,,,,,,,01/27/2014,,,,,,,,,,,,,,,,,,,
,./data/phs001621.v1.pht008155.v1.p1.Platinum_Study_Sample_Attributes.var_report.xml,,,,,,,,,2018/12/10,,,,680,,,,,,0,,680,,,,,,,
,./data/phs000594.v1.pht006497.v1.p1.CTEPAdEERsReportingForm.var_report.xml,,,,,,,,,06/12/2017,,,,,,,,,,,,,,,,,,,
,./data/phs000504.v2.pht002823.v2.p2.Medulloblastoma_Sample_Attributes.var_report.xml,,,,,,,,,11/27/2013,,,,,,,,,,,,,,,,,,,
4,./data/phs001200.v1.pht005927.v1.p1.West_Nile_Virus_NAb_Subject_Phenotypes.var_report.xml,4,,3.5,,7,4,,,11/16/2016,7,,3,,,3.5,,,3,,0,,3,,0.7071,,,,0
793,./data/phs000286.v6.pht008774.v1.p2.occode_dv.var_report.xml,,,,,,,,,2019/03/11,878,,,,,,,,,,,,511,,,,,,0
5,./data/phs000280.v7.pht004223.v2.p1.UBMG42.var_report.xml,,,,,,,,,2020/06/18,9,,,,,,,,,,,,4,,,,,,0
819,./data/phs001232.v4.pht006075.v4.p2.UDN_Subject.var_report.xml,819,,793,,4814,819,,,2021/08/23,4814,,767,,,793,,,767,,0,,767,,94.05,,,,0
,./data/phs001310.v1.pht006867.v1.p1.demographic_form.var_report.xml,,,,,55,30,,,2017/09/18,,,,,,,,,25,,74,,,,,,,,
,./data/phs002287.v1.pht010711.v1.p1.ER_Positive_BC_Sample.var_report.xml,,,,,,,,,2020/12/02,72,,,72,,,,,,0,,,,,,,,,0
793,./data/phs000286.v6.pht001967.v2.p2.pfha.var_report.xml,,,,,,,,,2019/03/11,875,,,,,,,,,,,,511,,,,,,0
,./data/phs000200.v9.pht002766.v1.p3.outc_dvt_pe_rel2.var_report.xml,,,,,,,,,11/08/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001417.v1.pht007366.v1.p1.Metastatic_Tumors_cfDNA_Subject_Phenotypes.var_report.xml,,,,,85,85,,,2018/01/26,,,,,,,,,409,,0,,,,,,,,
4,./data/phs002333.v1.pht010920.v1.p1.Chronic_Rhinosinusitis_Sample.var_report.xml,,,,,,,,,2021/02/04,12,,,12,4,,,,,0,,4,4,,,,,,0
,./data/phs000828.v1.pht004328.v1.p1.Fibrolamellar_HCC_Genomic_Analysis_Sample.var_report.xml,,,,,,,,,09/14/2015,5,,,5,,,,,,0,,,,,,,,,0
87,./data/phs000783.v2.pht004280.v2.p1.CDH_Sample.var_report.xml,,,,,,,,,2018/03/09,471,,,471,87,,,,,0,,87,87,,,,,,0
5,./data/phs001778.v1.pht009832.v1.p1.MDS_huM_Subject_Phenotypes.var_report.xml,6,,5.5,,11,5,,,2020/07/16,11,,5,,,5.5,,,6,,0,,6,,0.7071,,,,0
,./data/phs001023.v1.pht005464.v1.p1.Male_Infertility_Subject_Phenotypes.var_report.xml,,,,,601,601,,,05/09/2016,,,,,,,,,,,0,,,,,,,,
42,./data/phs001072.v1.pht005354.v1.p1.Relapsed_Pediatric_ALL_Subject.var_report.xml,,,,,,,,,03/31/2016,57,,,,,,,,,,,,15,,,,,,0
,./data/phs000536.v2.pht002947.v2.p1.Retrotransposition_Colorectal_Tumors_Subject.var_report.xml,,,,,,,,,02/11/2016,,,,,,,,,,,,,,,,,,,
,./data/phs001288.v1.pht006783.v1.p1.registration.var_report.xml,,,,,,,,,2017/10/19,,,,,,,,,,,,,,,,,,,
,./data/phs001693.v1.pht008489.v1.p1.Maternal_Fetal_IR_Sample.var_report.xml,,,,,,,,,2018/10/24,20,,,20,20,,,,,0,,,20,,,,,,0
,./data/phs002237.v1.pht010692.v1.p1.MMBIR_CGR_Sample.var_report.xml,,,,,,,,,2020/11/27,5,,,5,,,,,,0,,,,,,,,,0
,./data/phs000222.v6.pht007352.v1.p2.Concomitant_Meds.var_report.xml,,,,,,,,,2019/08/01,,,,,,,,,,,,,,,,,,,
,./data/phs001392.v1.pht006890.v1.p1.p6901_16207_labresult.var_report.xml,,,,,,,,,2017/09/22,,,,,,,,,,,,,,,,,,,
1691,./data/phs001252.v1.pht006393.v1.p1.pft.var_report.xml,11883,,9658,,19315,1691,,,05/16/2017,19315,,7432,,,9658,,,1055,,0,,1055,,3147,,,,0
,./data/phs000831.v1.pht004908.v1.p1.Sporadic_ALS_Sample_Attributes.var_report.xml,,,,,,,,,08/13/2015,,,,54,73,,,,,0,,84,,,,,,,
,./data/phs000521.v2.pht007040.v2.p1.ea_family_history.var_report.xml,,,,,50,9,,,2020/03/13,,,,,,,,,5,,91,,,,,,,,
,./data/phs002309.v1.pht010840.v1.p1.Melanoma_Associated_Vitiligo_Subject_Phenotypes.var_report.xml,,,,,,,,,2021/01/08,4,,,,,,,,,,,,,,,,,,0
632,./data/phs001388.v2.pht006877.v2.p1.SIGMA_DMS_Sample.var_report.xml,,,,,,,,,2021/03/05,3296,,,3296,971,,,,,0,,632,971,,,,,,0
,./data/phs001854.v1.pht009254.v1.p1.BRAF_PA_Sample_Attributes.var_report.xml,,,,,,,,,2019/10/07,,,,1234,3,,,,,0,,3,,,,,,,
,./data/phs000219.v1.pht001049.v1.p1.d_addiag.var_report_2010_01_19.xml,,,,,,,,,01/19/2010,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht000041.v8.p13.vr_diab_ex09_1_1002s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000589.v1.pht009196.v1.p1.protocol_termination.var_report.xml,,,,,,,,,2019/06/14,,,,,,,,,,,,,,,,,,,
,./data/phs001083.v1.pht005323.v1.p1.SCLC_Chinese_Subject.var_report.xml,,,,,,,,,03/07/2016,99,,,,,,,,,,,,,,,,,,0
,./data/phs001295.v2.pht006237.v2.p1.INC_6604_Subject.var_report.xml,,,,,,,,,2019/04/19,,,,,,,,,,,,,,,,,,,
,./data/phs001313.v1.pht007968.v1.p1.GSD_5607_Subject.var_report.xml,,,,,,,,,2018/05/17,,,,,,,,,,,,,,,,,,,
15,./data/phs001594.v1.pht008145.v1.p1.Mucosal_Melanomas_Sample.var_report.xml,,,,,,,,,2018/06/18,43,,,43,23,,,,,0,,15,23,,,,,,0
,./data/phs000285.v3.pht001772.v2.p2.E1F09MOC.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000968.v2.pht004914.v1.p1.Cardiopulmonary_Particulate_Exposure_Subject_Phenotypes.var_report.xml,75,,75,,75,75,,,2020/09/03,,,75,,,75,,,,,0,,,,,,,,
,./data/phs000984.v1.pht005703.v1.p1.T2DM_Metformin_Weight.var_report.xml,,,,,,,,,09/21/2016,,,,,,,,,,,,,,,,,,,
,./data/phs001655.v1.pht008257.v1.p1.Acne_Skin_Metagenome_Sample.var_report.xml,,,,,,,,,2018/08/06,,,,,,,,,,,,,,,,,,,
729,./data/phs001089.v4.pht005484.v4.p1.CSER_DD_ID_Children_Pedigree.var_report.xml,729,,701.5,,855,729,,,2021/09/23,855,,674,,,701.5,,,674,,0,,674,,81.32,,,,0
,./data/phs000497.v3.pht002714.v3.p2.Hirschsprung_Disease_Sample_Attributes.var_report.xml,,,,,,,,,10/07/2016,,,,,,,,,,,,,,,,,,,
47,./data/phs001124.v1.pht009256.v1.p1.Sulfonamide_HS_Sample.var_report.xml,,,,,,,,,2019/07/22,333,,,333,75,,,,,0,,47,75,,,,,,0
939,./data/phs000286.v6.pht008742.v1.p2.cenc.var_report.xml,,,,,,,,,2019/03/11,690,,,,,,,,,,,,887,,,,,,0
,./data/phs001409.v1.pht006799.v1.p1.Uterine_Fibroids_AA_EA_Sample.var_report.xml,,,,,,,,,2019/05/07,4594,,,4594,4594,,,,,0,,,4594,,,,,,0
,./data/phs000787.v1.pht004260.v1.p1.Immunosenescence_Sample_Attributes.var_report.xml,,,,,,,,,09/23/2014,,,,210,3,,,,,0,,6,,,,,,,
,./data/phs001987.v1.pht009929.v1.p1.GMKF_Enchondromatoses_Sample.var_report.xml,,,,,,,,,2020/03/03,79,,,79,,,,,,0,,,,,,,,,0
,./data/phs000128.v3.pht000593.v2.p3.simphen194.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
1224,./data/phs000280.v7.pht009477.v2.p1.HFCOCCPS16.var_report.xml,4075,,3784,,7567,1224,,,2020/06/18,7568,,3492,,,3784,,,2,,1,,2,,412.2,,,,0
147,./data/phs001347.v2.pht006796.v2.p1.PRISM_Subject_Phenotypes.var_report.xml,,,,,267,147,,,2017/12/29,267,,,,,,,,120,,0,,120,,,,,,0
,./data/phs000888.v1.pht005587.v1.p1.Geisinger_AAA_BMI.var_report.xml,,,,,,,,,08/12/2016,,,,,,,,,,,,,,,,,,,
353,./data/phs001740.v1.pht008623.v1.p1.CCDG_SAGE_Subject_Phenotypes.var_report.xml,353,,193.3,,580,353,,,2019/08/01,580,,40,,,226,,,40,,0,,40,,84.85,,,,0
,./data/phs000125.v1.pht000620.v1.p1.COGA_Subject.var_report_2008_10_02.xml,,,,,,,,,Thu Oct  2 11:13:19 2008,,,,,,,,,,,,,,,,,,,
819,./data/phs001232.v4.pht006079.v4.p2.UDN_Subject_Phenotypes.var_report.xml,819,,793,,4239,819,,,2021/08/23,4239,,767,,,793,,,767,,0,,767,,94.05,,,,0
486,./data/phs001253.v1.pht006166.v1.p1.Efavirenz_CNS_Symptoms_Subject_Genotypes.var_report.xml,,,,,,,,,02/23/2017,563,,,,,,,,,,,,77,,,,,,0
,./data/phs001471.v1.pht009807.v1.p1.HHL_Sample_Attributes.var_report.xml,,,,,,,,,2020/01/10,,,,511,369,,,,,0,,141,,,,,,,
199,./data/phs000816.v2.pht004340.v2.p1.X_Chromosome_Inactivation_Subject.var_report.xml,,,,,,,,,04/17/2017,424,,,,,,,,,,,,225,,,,,,0
278,./data/phs001653.v1.pht008702.v1.p1.Holoprosencephaly_Subject.var_report.xml,,,,,,,,,2019/04/10,625,,,,,,,,,,,,347,,,,,,0
533,./data/phs001490.v1.pht008136.v1.p1.T2D_GENES_BioMe_Sample.var_report.xml,,,,,,,,,2018/06/13,2587,,,2587,761,,,,,0,,533,761,,,,,,0
,./data/phs000007.v32.pht001039.v5.p13.l_cortisol_ex06_1b_0495s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000166.v2.pht000705.v2.p1.ACRN_LData.var_report_2009_09_03.xml,3183,,2834,,5667,310,,,09/03/2009,,,2484,,,2834,,,411,,0,,,,494.3,,,,
51,./data/phs000987.v1.pht004968.v1.p1.WES_P1_22q11_Pedigree.var_report.xml,51,,92,,95,51,,,04/05/2017,95,,83,,,92,,,83,,0,,83,,7.778,,,,0
,./data/phs000347.v1.pht003123.v1.p1.ESP_Family_Studies_Aortic_Disease_Subject.var_report.xml,,,,,,,,,07/09/2013,,,,,,,,,,,,,,,,,,,
6,./data/phs000280.v7.pht004082.v2.p1.ESHB04.var_report.xml,,,,,,,,,2020/06/18,11865,,,,,,,,,,,,6516,,,,,,0
,./data/phs001439.v1.pht006814.v1.p1.POP_Subject.var_report.xml,,,,,,,,,2018/12/14,334,,,,,,,,,,,,334,,,,,,0
,./data/phs001551.v1.pht008349.v1.p1.CURE_EGI_Sample_Attributes.var_report.xml,,,,,,,,,2018/09/07,,,,64,52,,,,,0,,49,,,,,,,
801,./data/phs002310.v1.pht011204.v1.p1.InC3_Subject.var_report.xml,801,,960.5,,395,801,,,2021/05/05,395,,98,,,960.5,,,98,,0,,98,,543.8,,,,0
,./data/phs000540.v1.pht003047.v1.p1.Ehlers_Danlos_Syndrome_Type_VIII_Sample_Attributes.var_report.xml,,,,,,,,,11/08/2012,,,,,,,,,,,,,,,,,,,
,./data/phs001648.v2.pht008910.v2.p1.mCRPC_Sample_Attributes.var_report.xml,,,,,,,,,2019/09/27,,,,310,,,,,,0,,101,,,,,,,
,./data/phs000896.v1.pht005126.v1.p1.LGG_Probiotics_Metagenome_Sample_Attributes.var_report.xml,,,,,,,,,11/16/2015,,,,72,7,,,,,0,,5,,,,,,,
920,./data/phs000286.v6.pht008747.v1.p2.ecgb.var_report.xml,,,,,,,,,2019/03/11,670,,,,,,,,,,,,873,,,,,,0
24,./data/phs002394.v1.pht011131.v1.p1.PDAC_Subject.var_report.xml,29,,26.5,,53,24,,,2021/04/19,53,,24,,,26.5,,,29,,0,,29,,3.536,,,,0
,./data/phs000128.v3.pht000596.v2.p3.simphen197.var_report.xml,3500,,3222,,6443,2943,,,04/29/2016,,,2943,,,3222,,,3500,,0,,,,393.9,,,,
238,./data/phs001481.v1.pht008130.v1.p1.IBMFS_Sample.var_report.xml,,,,,,,,,2018/06/07,456,,,456,83,,,,,0,,238,83,,,,,,0
669,./data/phs000663.v3.pht003550.v3.p3.DILIN_Subject.var_report.xml,,,,,,,,,2021/08/31,1573,,,,,,,,,,,,880,,,,,,0
,./data/phs000748.v7.pht003890.v7.p4.MMRF_Sample_Attributes.var_report.xml,,,,,,,,,2019/02/05,,,,5118,400,,,,,0,,606,,,,,,,
109,./data/phs001605.v2.pht010079.v2.p1.TOPMed_WGS_CHIRAH_Subject.var_report.xml,,,,,292,109,,,2021/07/22,292,,,,,,,,183,,0,,183,,,,,,0
,./data/phs000917.v1.pht004738.v1.p1.MIGen_Exome_PROMIS_Subject.var_report.xml,,,,,,,,,01/05/2016,,,,,,,,,,,,,,,,,,,
97,./data/phs001664.v1.pht008438.v1.p1.PDCGC_Sample.var_report.xml,,,,,,,,,2018/10/02,690,,,690,74,,,,,0,,97,74,,,,,,0
,./data/phs001311.v1.pht007924.v1.p1.physical_and_myotonia_exam.var_report.xml,,,,,,,,,2018/05/15,,,,,,,,,,,,,,,,,,,
43,./data/phs001732.v2.pht010140.v1.p1.TOPMed_WGS_CARE_TREXA_Sample.var_report.xml,,,,,,,,,2021/08/26,89,,,89,46,,,,,0,,43,46,,,,,,0
,./data/phs001528.v1.pht007363.v1.p1.SCCOHT_Sample_Attributes.var_report.xml,,,,,,,,,2018/02/20,,,,2,2,,,,,0,,,,,,,,,
,./data/phs000892.v2.pht004629.v2.p2.CPTAC_Sample.var_report.xml,,,,,,,,,09/29/2015,,,,,,,,,,,,,,,,,,,
,./data/phs001577.v1.pht008352.v1.p1.mCRPC_Subject_Phenotypes.var_report.xml,,,,,,,,,2018/09/07,,,,,,,,,,,,,,,,,,,
,./data/phs000209.v13.pht003086.v3.p3.MESA_AirNRExam5Main.var_report.xml,97,,99,,20,91,,,11/05/2014,,,91,,,99,,,97,,0,,,,11.31,,,,
,./data/phs000209.v13.pht002103.v1.p3.MESA_AncilMesaLungExam4CT.var_report.xml,,,,,,,,,11/05/2014,,,,,,,,,,,,,,,,,,,
,./data/phs001219.v1.pht007861.v1.p1.LPD_Sample_Attributes.var_report.xml,,,,,,,,,2018/04/23,,,,475,239,,,,,0,,236,,,,,,,
,./data/phs001317.v1.pht008044.v1.p1.medicalquestionnaire.var_report.xml,,,,,,,,,2018/06/01,,,,,,,,,,,,,,,,,,,
,./data/phs000459.v1.pht002543.v1.p1.Oral_Clefts_Multiplex_Families_Subject.var_report.xml,,,,,,,,,01/07/2016,,,,,,,,,,,,,,,,,,,
,./data/phs000605.v1.pht007625.v1.p1.adverse_event.var_report.xml,,,,,,,,,2018/03/20,,,,,,,,,,,,,,,,,,,
79,./data/phs001017.v1.pht005075.v1.p1.Breast_Cancer_Susceptibility_Sample.var_report.xml,,,,,,,,,2021/07/02,48,,,48,48,,,,,0,,79,48,,,,,,0
,./data/phs000354.v1.pht003349.v1.p1.ESP_Family_Studies_PAH_Subject_Phenotypes.var_report.xml,,,,,,,,,06/25/2013,,,,,,,,,,,,,,,,,,,
,./data/phs001121.v1.pht005709.v1.p1.Rare_Cancers_Sample.var_report.xml,,,,,,,,,03/17/2017,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht002573.v4.p13.t_echo_ex01_3_0042s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
,./data/phs000228.v4.pht001187.v3.p1.EMMES_HMP_DCM.var_report.xml,,,,,,,,,03/21/2017,,,,,,,,,,,,,,,,,,,
155,./data/phs001559.v1.pht007662.v1.p1.Oxycodone_Abuse_Sample.var_report.xml,,,,,,,,,2018/03/20,183,,,183,28,,,,,0,,155,28,,,,,,0
6743,./data/phs000280.v7.pht004074.v2.p1.ECGMA03.var_report.xml,,,,,,,,,2020/06/18,14853,,,,,,,,,,,,8110,,,,,,0
22,./data/phs001164.v1.pht008868.v1.p1.ASD_ROHs_DNMs_Subject.var_report.xml,,,,,,,,,2019/03/25,41,,,,,,,,,,,,8,,,,,,0
,./data/phs000698.v1.pht007671.v1.p1.baseline_physical_exam.var_report.xml,,,,,,,,,2018/03/23,,,,,,,,,,,,,,,,,,,
,./data/phs001769.v1.pht008627.v1.p1.6104_Study_Data_Clinical.var_report.xml,,,,,,,,,2019/01/17,,,,,,,,,,,,,,,,,,,
,./data/phs000592.v1.pht006591.v1.p1.generallaboratory.var_report.xml,,,,,,,,,07/12/2017,,,,,,,,,,,,,,,,,,,
,./data/phs000007.v32.pht003311.v2.p13.t_eegsigma_1998_m_0767s.var_report.xml,,,,,,,,,2020/12/21,,,,,,,,,,,,,,,,,,,
934,./data/phs000286.v6.pht008784.v1.p2.slea.var_report.xml,,,,,,,,,2019/03/11,685,,,,,,,,,,,,889,,,,,,0
71,./data/phs001513.v1.pht007357.v1.p1.Chemo_Resistance_T_ALL_Sample.var_report.xml,,,,,,,,,2018/01/18,109,,,109,38,,,,,0,,71,38,,,,,,0
9,./data/phs002252.v1.pht010669.v1.p1.RCC_Sample.var_report.xml,,,,,,,,,2021/01/06,53,,,53,4,,,,,0,,9,4,,,,,,0
60,./data/phs001304.v1.pht008313.v1.p1.BPV_Sample.var_report.xml,,,,,,,,,2018/10/05,1554,,,1554,81,,,,,0,,60,81,,,,,,0
,./data/phs000357.v2.pht002335.v2.p1.Systemic_Sclerosis_Sample_Attributes.var_report.xml,,,,,,,,,2018/09/19,,,,,,,,,,,,,,,,,,,
799,./data/phs001828.v1.pht009368.v1.p1.CKD_Sample.var_report.xml,,,,,,,,,2019/08/01,1392,,,1392,593,,,,,0,,799,593,,,,,,0
,./data/phs000101.v5.pht000186.v1.p1.ALS_First_Stage_Cases.var_report.xml,175,,138,,276,175,,,2018/08/19,,,101,,,138,,,101,,0,,,,52.33,,,,
299,./data/phs000662.v1.pht003560.v1.p1.NCS_AIM_Subject_Phenotypes.var_report.xml,,,,,,,,,12/17/2013,641,,,,,,,,,,,,342,,,,,,0
,./data/phs001318.v1.pht008031.v1.p1.concomitantmedications.var_report.xml,,,,,,,,,2018/05/31,,,,,,,,,,,,,,,,,,,
,./data/phs001289.v1.pht007790.v1.p1.conclusionofstudyparticipation.var_report.xml,,,,,,,,,2018/04/16,,,,,,,,,,,,,,,,,,,
,./data/phs000308.v1.pht002085.v1.p1.GLAUGEN_Sample.var_report_2010_12_16.xml,,,,,,,,,12/16/2010,,,,,,,,,,,,,,,,,,,
,./data/phs000716.v1.pht003705.v1.p1.Lung_Cancer_Never_Smoking_Asian_Subject.var_report.xml,,,,,,,,,02/27/2014,,,,,,,,,,,,,,,,,,,
1744,./data/phs000955.v1.pht005450.v1.p1.GeCKO_OAI_Sample.var_report.xml,,,,,,,,,06/09/2016,4129,,,4129,2385,,,,,0,,1744,2385,,,,,,0
,./data/phs002323.v1.pht010883.v1.p1.BulkRNA_Sample_Attributes.var_report.xml,,,,,,,,,2021/05/24,,,,355,34,,,,,0,,37,,,,,,,
841,./data/phs001173.v1.pht005670.v1.p1.Head_Neck_Cancer_GWAS_Sample.var_report.xml,,,,,,,,,2017/09/15,3333,,,3333,812,,,,,0,,841,812,,,,,,0
417,./data/phs000280.v7.pht006412.v1.p1.AAO.var_report.xml,,,,,,,,,2020/06/18,789,,,,,,,,,,,,372,,,,,,0
8,./data/phs001988.v1.pht010928.v1.p1.mCRPC_Sample.var_report.xml,,,,,,,,,2021/03/30,24,,,24,,,,,,0,,8,,,,,,,0
,./data/phs001500.v2.pht007257.v1.p1.Melanocyte_QTL_GEO.var_report.xml,,,,,,,,,2021/04/28,,,,106,,,,,,0,,,,,,,,,
1664,./data/phs002185.v1.pht010969.v1.p1.Recipient_Phenotype.var_report.xml,2459,,732.5,,2930,1664,,,2021/08/24,2930,,471,,,648.5,,,1266,,0,,1266,,353.4,,,,0
4,./data/phs001376.v1.pht006552.v1.p1.CD55_Deficiency_Pedigree.var_report.xml,5,,4.5,,9,4,,,06/15/2017,9,,4,,,4.5,,,5,,0,,5,,0.7071,,,,0
,./data/phs001916.v2.pht009723.v1.p1.PBMCs_Aging_Subject_Phenotypes.var_report.xml,,,,,20,,,,2020/04/03,20,,,,,,,,20,,0,,20,,,,,,0
,./data/phs001890.v1.pht009547.v1.p1.CIViC_smMIPs_Sample_Attributes.var_report.xml,,,,,,,,,2020/05/01,,,,,,,,,,,,,,,,,,,
,./data/phs000358.v1.pht002240.v1.p1.PUWMa_Subject.var_report.xml,,,,,,,,,05/23/2011,,,,,,,,,,,,,,,,,,,
,./data/phs001174.v1.pht006243.v1.p1.Primary_Ovarian_Insufficiency_Sample_Attributes.var_report.xml,,,,,,,,,04/07/2017,,,,,,,,,,,,,,,,,,,
,./data/phs000285.v3.pht001844.v2.p2.F1F9PRG3.var_report.xml,,,,,,,,,08/20/2013,,,,,,,,,,,,,,,,,,,
,./data/phs000888.v1.pht005565.v1.p1.14aGERD_hx.var_report.xml,,,,,,,,,08/12/2016,,,,,,,,,,,,,,,,,,,
,./data/phs000252.v2.pht001268.v2.p1.HMP_Gut_Crohns_Diet_Sample.var_report.xml,,,,,,,,,03/07/2011,,,,,,,,,,,,,,,,,,,
,./data/phs000552.v2.pht003030.v1.p1.Meningiomas_Sample_Attributes.var_report.xml,,,,,,,,,04/08/2014,,,,,,,,,,,,,,,,,,,
138,./data/phs001199.v1.pht005706.v1.p1.TIGER_LC_OncoVar_Subject_Phenotypes.var_report.xml,138,,98.5,,197,138,,,08/29/2016,197,,59,,,98.5,,,59,,0,,59,,55.86,,,,0
,./data/phs000280.v7.pht004211.v2.p1.UBMDWF02.var_report.xml,,,,,,,,,2020/06/18,6,,,,,,,,,,,,6,,,,,,0
1,./data/phs000907.v1.pht004695.v1.p1.Lung_Cancer_Brain_Metastasis_Subject.var_report.xml,,,,,,,,,11/25/2016,5,,,,,,,,,,,,4,,,,,,0
,./data/phs001079.v2.pht005358.v1.p1.Malignant_Glioblastoma_Subject.var_report.xml,,,,,,,,,2017/08/25,7,,,,,,,,,,,,,,,,,,0
,./data/phs001332.v2.pht007452.v2.p1.conclusionofstudyparticipation.var_report.xml,,,,,,,,,2019/11/08,,,,,,,,,,,,,,,,,,,
